session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
627541e2ae854e4304354f51,610462fe9130a29881eeb085,APPROVED,2022-05-06 15:42:29.060000,2022-05-06 15:46:11.002000,221.942,34,1061,3,100,2022-05-06 17:08:37.101000,C6B5AU5W,United States,United States,Other,English,United States,Female,No
627542775702c63687cba06f,5cf8529eb13a580001bdc7d9,APPROVED,2022-05-06 15:44:57.901000,2022-05-06 15:47:55.443000,177.542,33,1925,1,100,2022-05-06 17:08:23.619000,C6B5AU5W,Vietnam,United States,Full-Time,Vietnamese,United States,Male,No
627542b6812afe7d81e0592d,5727d93522e522000e7a0a3c,APPROVED,2022-05-06 15:46:02.122000,2022-05-06 15:53:04.081000,421.959,51,1388,0,100,2022-05-06 17:08:23.713000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
627542e7ab9955cbf096bff1,60d11f2e1a4755b309e536d7,APPROVED,2022-05-06 15:46:49.303000,2022-05-06 15:52:37.783000,348.48,23,598,2,99,2022-05-06 17:08:23.808000,C6B5AU5W,United States,United States,DATA EXPIRED,Chinese,United States,Male,DATA EXPIRED
6275438324c1cd89079b2585,5fb97228ff45687f38da7813,APPROVED,2022-05-06 15:49:33.303000,2022-05-06 15:52:06.266000,152.963,35,1292,3,100,2022-05-06 17:08:23.905000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
6275439f060e24df57f27abf,61401d8a8cc0d83abd7bcca9,APPROVED,2022-05-06 15:49:54.758000,2022-05-06 15:50:38.172000,43.414,19,905,4,99,2022-05-06 17:08:37.239000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
627543a7ded72f0ab82f01c3,5f9c9e203d44de174d8f4f6c,TIMED-OUT,2022-05-06 15:50:24.572000,,6930.483796,33,494,7,98,,,United States,United States,Unemployed (and job seeking),English,United States,Female,No
627543afe27e07e61608952f,60d50ceb7c563c73f91d9ec5,RETURNED,2022-05-06 15:50:10.526000,,6944.543298,34,1032,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6275442aded72f0ab82f01c6,5dbdf54d13d4c7320ab224f7,APPROVED,2022-05-06 15:52:14.543000,2022-05-06 15:59:28.825000,434.282,75,1336,2,100,2022-05-06 17:08:23.998000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62754444d7db5079bf89b688,5e93738e5156380617967010,APPROVED,2022-05-06 15:52:39.332000,2022-05-06 15:56:49.656000,250.324,38,1817,12,97,2022-05-06 17:08:24.095000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62754476395692c13534bfe5,61644f9207b1333d1caf3e5e,APPROVED,2022-05-06 15:53:29.957000,2022-05-06 15:57:17.572000,227.615,34,561,1,100,2022-05-06 17:08:37.363000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
627544786d8e173571c2d894,6234a55ef133e95769793f41,APPROVED,2022-05-06 15:53:30.479000,2022-05-06 15:58:13.722000,283.243,37,124,0,100,2022-05-06 17:08:24.222000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627544bd64f507a9c694a3c2,5f910e8e53814b228b0dad03,APPROVED,2022-05-06 15:54:39.778000,2022-05-06 15:58:42.998000,243.22,34,973,5,99,2022-05-06 17:08:24.355000,C6B5AU5W,United States,United States,Full-Time,Spanish,United States,Male,Yes
627544f9e64cde672f468a25,5c12d01fc27527000196d18c,APPROVED,2022-05-06 15:55:45.378000,2022-05-06 15:59:43.899000,238.521,24,202,3,99,2022-05-06 17:08:37.496000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
6275450adcd1325aaf5dd5fa,605bc8caf9e0b0f799baf6da,APPROVED,2022-05-06 15:55:57.153000,2022-05-06 15:59:45.343000,228.19,35,1657,5,100,2022-05-06 17:08:24.470000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
6275452a6dda97d9371dc27b,5ed17f22e1dc340c98fd6bc7,APPROVED,2022-05-06 15:56:29.060000,2022-05-06 16:07:09.446000,640.386,52,1509,4,100,2022-05-06 17:08:24.584000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
6275452f94f83ac248048bdb,5c2c81296e6d4a00014e8c8d,APPROVED,2022-05-06 15:56:35.924000,2022-05-06 16:00:00.441000,204.517,36,1127,1,100,2022-05-06 17:08:37.622000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6275454c0aee5fb2a0be0920,6078b85e024d1d094113c3aa,APPROVED,2022-05-06 15:57:07.779000,2022-05-06 16:01:52.095000,284.316,21,624,4,99,2022-05-06 17:08:24.710000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,Yes
62754554370bb9fdc178840b,60c7c096903b9b083aa00c4f,APPROVED,2022-05-06 15:57:12.474000,2022-05-06 16:00:54.558000,222.084,22,759,1,100,2022-05-06 17:08:24.832000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,Yes
6275455e901aa06bc63126bf,5c9bc47135cde70001837b95,APPROVED,2022-05-06 15:57:21.152000,2022-05-06 16:00:09.865000,168.713,31,2041,5,100,2022-05-06 17:08:37.743000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
627545717814e10bb60a06ad,55a4323dfdf99b02ff6caf81,APPROVED,2022-05-06 15:57:40.327000,2022-05-06 16:01:03.504000,203.177,39,1093,6,99,2022-05-06 17:08:24.978000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
627545a6a2aeaf54648b9d4a,60b8ebe00e8724e493098e52,APPROVED,2022-05-06 15:58:32.685000,2022-05-06 16:04:13.319000,340.634,38,757,0,100,2022-05-06 17:08:25.113000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627545b12df13be275420ba7,5d8a5f4a98c9cb00019998f6,APPROVED,2022-05-06 15:58:43.580000,2022-05-06 16:02:14.891000,211.311,34,1970,2,100,2022-05-06 17:08:37.865000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,Yes
627545cc2594fa4fcb9c5395,5e532bad158f1d33b3473072,APPROVED,2022-05-06 15:59:14.056000,2022-05-06 16:08:51.490000,577.434,45,1459,13,98,2022-05-06 17:08:37.998000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
627545dbcc0ac22f61711e57,5d1d073e2741ce0019113c67,APPROVED,2022-05-06 15:59:26.291000,2022-05-06 16:01:29.878000,123.587,28,2298,3,100,2022-05-06 17:08:38.128000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
627545f3b8aa1a400b6d433a,5f483bd8636f062f76e06603,APPROVED,2022-05-06 15:59:51.245000,2022-05-06 16:05:14.048000,322.803,22,360,3,99,2022-05-06 17:08:38.286000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
6275463006f7a0f880e432e2,550bb70bfdf99b6853dab45e,APPROVED,2022-05-06 16:00:50.889000,2022-05-06 16:12:58.777000,727.888,30,2902,7,100,2022-05-06 17:08:38.413000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62754634fcfb11bb890aafe2,601750d7a0361e9a5e4fdc56,APPROVED,2022-05-06 16:01:02.295000,2022-05-06 16:06:39.612000,337.317,44,1286,2,100,2022-05-06 17:08:38.532000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6275463d91694d278e122ada,5dfa7beb37241c7d124bb4fd,APPROVED,2022-05-06 16:01:08.133000,2022-05-06 16:06:28.326000,320.193,42,2244,6,99,2022-05-06 17:08:38.670000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,No
6275467fef1eb0ffb9c7ce4d,5c5f95cf4fff5700017ecc6b,APPROVED,2022-05-06 16:02:10.534000,2022-05-06 16:06:31.435000,260.901,26,1498,1,100,2022-05-06 17:08:38.789000,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Female,No
627546981d60b833b7d18726,5fbedb605c74b312137f371b,APPROVED,2022-05-06 16:02:34.440000,2022-05-06 16:06:36.266000,241.826,30,284,1,100,2022-05-06 17:08:25.249000,C6B5AU5W,China,United States,Full-Time,Vietnamese,United States,Male,No
627546a3508833c0c2b993da,6006f8b3977ac90f0e81d37d,APPROVED,2022-05-06 16:02:48.115000,2022-05-06 16:08:44.437000,356.322,19,451,4,99,2022-05-06 17:08:38.965000,C6B5AU5W,United States,United States,DATA EXPIRED,Chinese,United States,Female,DATA EXPIRED
627546a36fd9c9817859d004,5f218f86a3a5b05784d9d371,APPROVED,2022-05-06 16:02:47.088000,2022-05-06 16:05:53.760000,186.672,34,784,4,100,2022-05-06 17:08:39.120000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
627546a9421960605bcd5a40,5ee5777de62eb32c84555b3b,APPROVED,2022-05-06 16:02:53.710000,2022-05-06 16:05:52.206000,178.496,29,1974,12,98,2022-05-06 17:08:25.406000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627546f47ade4c960887324f,5fd4335c2d643f1a0ed65cb7,APPROVED,2022-05-06 16:04:06.633000,2022-05-06 16:06:47.812000,161.179,23,1217,5,99,2022-05-06 17:08:25.575000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
6275471a7198868f2895d375,60fcdcace2ae9576df065701,APPROVED,2022-05-06 16:04:47.490000,2022-05-06 16:08:07.083000,199.593,28,493,1,100,2022-05-06 17:08:39.246000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6275472756bfe9cff34a6f38,61006914011a580d835d661a,APPROVED,2022-05-06 16:04:58.337000,2022-05-06 16:09:20.425000,262.088,19,105,0,100,2022-05-06 17:08:39.371000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,Yes
6275474d77326c27ed99645b,6075ff702ca9dd94767cca11,APPROVED,2022-05-06 16:05:36.474000,2022-05-06 16:13:25.796000,469.322,43,803,0,100,2022-05-06 17:08:25.792000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
627547584b12168292e62a6e,61119e3139b8346b3ef32bf0,APPROVED,2022-05-06 16:05:47.940000,2022-05-06 16:08:16.100000,148.16,22,736,2,100,2022-05-06 17:08:25.937000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62754775bc664cd1246225ee,5f4f1795c7230316afc2b88a,APPROVED,2022-05-06 16:06:18.567000,2022-05-06 16:12:31.505000,372.938,36,1719,3,100,2022-05-06 17:08:39.515000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,Yes
627547867814e10bb60a06c3,610958c8d6b3c73ee399faed,APPROVED,2022-05-06 16:06:33.181000,2022-05-06 16:12:08.065000,334.884,18,142,1,100,2022-05-06 17:08:39.644000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
6275478be499071c71bf1edc,60fcda2818c2d1cdd55a18aa,APPROVED,2022-05-06 16:06:38.281000,2022-05-06 16:09:15.244000,156.963,21,873,10,97,2022-05-06 17:08:39.769000,C6B5AU5W,United States,United States,Other,English,United States,Female,Yes
6275478e685747a01442a1aa,6155db00c1ddd261574dce05,APPROVED,2022-05-06 16:06:42.894000,2022-05-06 16:18:31.447000,708.553,53,767,1,100,2022-05-06 17:08:26.092000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6275478ed46b4badda5854e5,5712a503ba4da20011c0132f,APPROVED,2022-05-06 16:06:41.451000,2022-05-06 16:09:16.296000,154.845,37,2020,14,99,2022-05-06 17:08:26.239000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
6275478fd81347d60ebf5148,5fc54a4839204604d13affd5,APPROVED,2022-05-06 16:06:46.854000,2022-05-06 16:11:09.781000,262.927,42,1077,0,100,2022-05-06 17:08:39.886000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,DATA EXPIRED
6275479dcd8a86a1f870ee6c,5b6f73c4086b4600018c0636,APPROVED,2022-05-06 16:06:56.351000,2022-05-06 16:27:58.715000,1262.364,45,1024,5,99,2022-05-06 17:08:40.003000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
627547c0f6b7a85f0b844bbc,614cd9dba2dad462039739cf,APPROVED,2022-05-06 16:07:31.401000,2022-05-06 16:11:52.699000,261.298,18,885,6,99,2022-05-06 17:08:40.146000,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Female,No
627547d65f661bd95d3568b8,623524219107979897ef8426,APPROVED,2022-05-06 16:07:54.965000,2022-05-06 16:15:05.926000,430.961,52,255,2,98,2022-05-06 17:08:26.398000,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
627547ea1d1fed1d39ea6a48,5c4c7a1a9446be00017e6b4a,APPROVED,2022-05-06 16:08:15.981000,2022-05-06 16:15:50.817000,454.836,46,2344,22,96,2022-05-06 17:08:40.258000,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
627547f7e9831be0025fab38,5c6205a724b1fc00019db2de,APPROVED,2022-05-06 16:08:23.879000,2022-05-06 16:12:19.098000,235.219,22,1494,3,100,2022-05-06 17:08:26.531000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
627547fdda58b4ba0a8d8d63,58a623e90da7f10001de8553,APPROVED,2022-05-06 16:08:33.709000,2022-05-06 16:12:32.667000,238.958,56,3343,5,100,2022-05-06 17:08:40.370000,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6275481f0e18863cd8ddffdb,60394abb2aefd14351543a13,APPROVED,2022-05-06 16:09:06.702000,2022-05-06 16:13:18.106000,251.404,32,1219,1,100,2022-05-06 17:08:26.668000,C6B5AU5W,United States,United States,Part-Time,English,United States,Male,No
6275482db3e235699145d480,5c8ae4a8dbf5cd0001a6b028,APPROVED,2022-05-06 16:09:19.813000,2022-05-06 16:13:57.739000,277.926,25,520,2,99,2022-05-06 17:08:26.790000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6275482fefb47e561bf728b7,5e46f490a5748507c57e3c5f,APPROVED,2022-05-06 16:09:19.275000,2022-05-06 16:13:54.685000,275.41,43,2283,5,100,2022-05-06 17:08:26.909000,C6B5AU5W,Vietnam,United States,DATA EXPIRED,Chinese,United States,Male,DATA EXPIRED
627548684fd2beb6f853d8bf,5f4ee7ff2c5da213f015a27e,APPROVED,2022-05-06 16:10:20.082000,2022-05-06 16:13:38.282000,198.2,35,1324,1,100,2022-05-06 17:08:40.519000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,No
6275486b5855c753aa1ef51d,6010f9387969064a53ea6b69,APPROVED,2022-05-06 16:10:22.526000,2022-05-06 16:17:09.561000,407.035,33,1174,4,100,2022-05-06 17:08:27.042000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6275488fcbf234eb8c7cf04a,5b2f2c586d601d0001d5cd73,APPROVED,2022-05-06 16:10:58.019000,2022-05-06 16:13:56.884000,178.865,37,1526,1,100,2022-05-06 17:08:27.166000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6275489714a2c3c0da38e426,5f09f9a38bf3690ea1c20c96,APPROVED,2022-05-06 16:11:07.301000,2022-05-06 16:17:00.025000,352.724,54,1444,2,100,2022-05-06 17:08:40.652000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6275489ba154a9b1a24cace3,5a7dfc2c5292b8000122bd74,APPROVED,2022-05-06 16:11:09.485000,2022-05-06 16:14:49.100000,219.615,36,2043,8,99,2022-05-06 17:08:27.280000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6275489e378391dc6d1b9b0d,617378aeffbba11d8971051c,APPROVED,2022-05-06 16:11:13.402000,2022-05-06 16:13:38.643000,145.241,39,501,0,100,2022-05-06 17:08:40.792000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
627548a976bc66b9a015a4f8,6109858c56b5c8354bc12fdf,APPROVED,2022-05-06 16:11:24.020000,2022-05-06 16:18:56.354000,452.334,28,807,5,99,2022-05-06 17:08:40.941000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
627548c984256ab2264b1c73,5e9f5c69290ef80c286040e5,APPROVED,2022-05-06 16:12:06.702000,2022-05-06 16:16:59.828000,293.126,32,1167,2,100,2022-05-06 17:08:27.433000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62754902681bf23b05ad7464,5b6bacf00afa6f000107210f,APPROVED,2022-05-06 16:13:27.270000,2022-05-06 16:16:54.495000,207.225,62,1987,0,100,2022-05-06 17:08:41.110000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
627549276290193d9f33bc27,5faeb8eb6562cd0163f216ec,APPROVED,2022-05-06 16:13:31.158000,2022-05-06 16:16:50.911000,199.753,27,1519,3,100,2022-05-06 17:08:27.565000,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62754939cc0ac22f61711e6f,60fe1a9a99deac34f06a5309,APPROVED,2022-05-06 16:13:48.029000,2022-05-06 16:20:20.887000,392.858,25,523,1,100,2022-05-06 17:08:41.244000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
6275494a2a7a7ecdb16192ae,622a5cc9dbee83288258ed00,APPROVED,2022-05-06 16:14:08.625000,2022-05-06 16:29:50.997000,942.372,54,119,0,100,2022-05-06 17:08:41.397000,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Spanish,United States,Female,No
6275494ac68b1405fdb171a4,5b25b16e34ffd00001b43e24,APPROVED,2022-05-06 16:14:05.659000,2022-05-06 16:17:27.153000,201.494,30,742,3,100,2022-05-06 17:08:27.690000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62754989b4db4048eacca0c9,5e26ed82677d6f91fcf492f8,APPROVED,2022-05-06 16:15:07.719000,2022-05-06 16:18:08.839000,181.12,42,2107,3,100,2022-05-06 17:08:27.830000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627549ad3b23940b2661f3cd,5edac6d50af1901717dd4510,APPROVED,2022-05-06 16:15:44.677000,2022-05-06 16:19:20.271000,215.594,22,52,1,99,2022-05-06 17:08:27.971000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627549b376c02bbc65f026b9,5809f556b869700001d71179,RETURNED,2022-05-06 16:26:00.084000,,4796.212418,37,2987,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
627549ba93a1e980d4564751,5d8e1f47fc29cb001aeda6ea,APPROVED,2022-05-06 16:15:57.271000,2022-05-06 16:18:48.876000,171.605,23,1406,3,100,2022-05-06 17:08:28.129000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627549bb2a5be8c2c2aed1c4,60fff33b80569cb2f8d1b007,APPROVED,2022-05-06 16:15:57.718000,2022-05-06 16:21:26.903000,329.185,23,177,1,99,2022-05-06 17:08:41.565000,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,Yes
627549bea880cb7da073f81c,611e0d3c67d86e1ff9f58428,APPROVED,2022-05-06 16:16:01.666000,2022-05-06 16:22:41.419000,399.753,23,633,2,100,2022-05-06 17:08:28.260000,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
627549c306f7db836a3bc4ac,60f83b167c76803d88b92d53,APPROVED,2022-05-06 16:16:08.493000,2022-05-06 16:22:00.724000,352.231,50,1305,5,99,2022-05-06 17:08:28.406000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627549c97af37fda7f04f57f,6108595b7ab347012db80f09,APPROVED,2022-05-06 16:16:19.030000,2022-05-06 16:24:43.552000,504.522,41,709,8,97,2022-05-06 17:08:41.694000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,No
627549d35b9069dad8822fb9,5966886dee2508000108b02c,APPROVED,2022-05-06 16:16:22.114000,2022-05-06 16:20:01.068000,218.954,33,2523,4,100,2022-05-06 17:08:41.818000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,No
627549dce86761c725853ade,60fe47b274576eb477b06e6d,APPROVED,2022-05-06 16:16:30.547000,2022-05-06 16:21:00.061000,269.514,28,368,2,100,2022-05-06 17:08:28.745000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
627549ef0764e7256b228065,5b9ec956c8a17f000171f7ad,APPROVED,2022-05-06 16:16:50.869000,2022-05-06 16:21:05.405000,254.536,35,2325,2,100,2022-05-06 17:08:28.878000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
627549f9812afe7d81e0594b,5de32329b5bed7350391666c,APPROVED,2022-05-06 16:17:00.557000,2022-05-06 16:20:11.432000,190.875,31,1403,9,98,2022-05-06 17:08:29.019000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62754a1e2a824b9ddb422223,58295846e41098000132a1f9,APPROVED,2022-05-06 16:17:36.983000,2022-05-06 16:25:39.493000,482.51,48,1425,3,100,2022-05-06 17:08:41.951000,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62754a33b4b31ceff03a13b2,60fcdb6cf1d45f7a16312fc7,APPROVED,2022-05-06 16:17:57.676000,2022-05-06 16:24:32.916000,395.24,25,292,1,100,2022-05-06 17:08:42.097000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,Yes
62754a37bf224ca747901826,5c38f43bb594c40001212d39,APPROVED,2022-05-06 16:18:04.917000,2022-05-06 16:25:43.974000,459.057,73,2181,16,97,2022-05-06 17:08:29.154000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62754a3db40aa16e4dd16baa,605ff0746397c26c436b88af,APPROVED,2022-05-06 16:18:07.273000,2022-05-06 16:22:22.973000,255.7,32,1005,0,100,2022-05-06 17:08:42.231000,C6B5AU5W,China,United States,DATA EXPIRED,DATA EXPIRED,United States,Female,No
62754a8c91b8f733e28ce499,5e0e66a56f6c635d77604a81,APPROVED,2022-05-06 16:19:27.932000,2022-05-06 16:29:01.506000,573.574,39,397,1,100,2022-05-06 17:08:42.374000,C6B5AU5W,India,United States,DATA EXPIRED,English,United States,Female,No
62754a92ea94c1f93162531a,62695f1f2dc1eb2020db272e,APPROVED,2022-05-06 16:19:33.677000,2022-05-06 16:23:17.573000,223.896,29,5,0,100,2022-05-06 17:08:29.267000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62754a9da249f7aa7663e21a,5dd2f7403c4937312433cc11,APPROVED,2022-05-06 16:19:43.689000,2022-05-06 16:24:52.193000,308.504,32,626,1,100,2022-05-06 17:08:29.391000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62754ab7f628eb09c2668fcc,5af12b37aec2b600010a8f4c,APPROVED,2022-05-06 16:20:11.331000,2022-05-06 16:34:15.028000,843.697,37,861,6,99,2022-05-06 17:08:42.524000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,No
62754ac6060e24df57f27aea,60ff2c3d915d23318b73ae8d,APPROVED,2022-05-06 16:20:27.266000,2022-05-06 16:27:37.616000,430.35,49,570,1,100,2022-05-06 17:08:42.660000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,No
62754ada3c57e25a720cc525,60fed4a51b41974258558dbe,APPROVED,2022-05-06 16:20:46.097000,2022-05-06 16:33:28.651000,762.554,20,940,1,100,2022-05-06 17:08:42.795000,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
62754afefb710fcc57ff6d32,5ed88b61ff2fef399ca66d92,APPROVED,2022-05-06 16:21:24.033000,2022-05-06 16:24:21.127000,177.094,23,1170,0,100,2022-05-06 17:08:29.505000,C6B5AU5W,Philippines,United States,Unemployed (and job seeking),Tagalog-Filipino,United States,Male,Yes
62754b1ea0f6ebf19d1410e9,5cab4ce7fc216d0016162830,APPROVED,2022-05-06 16:21:54.713000,2022-05-06 16:26:16.496000,261.783,35,910,0,100,2022-05-06 17:08:42.951000,C6B5AU5W,United States,United States,Part-Time,DATA EXPIRED,United States,Female,No
62754b337434bec24c0a9489,5c3a958d48ad2900017f6817,APPROVED,2022-05-06 16:22:14.871000,2022-05-06 16:22:44.489000,29.618,34,1143,2,100,2022-05-06 17:08:43.085000,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62754b8f00db99c3d5ce0dff,611d85b8b1ac775929e67b1b,APPROVED,2022-05-06 16:23:49.466000,2022-05-06 16:28:20.239000,270.773,22,261,4,96,2022-05-06 17:08:43.212000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62754baaa49eac3523ceeaf6,5f850c99d40bfe1f29078e69,APPROVED,2022-05-06 16:24:13.443000,2022-05-06 16:27:00.401000,166.958,21,1408,7,99,2022-05-06 17:08:29.609000,C6B5AU5W,United States,United States,DATA EXPIRED,Tamil,United States,Male,Yes
62754bb2efbfe436f8ea4bef,61085df762ade24892b6fb01,APPROVED,2022-05-06 16:24:21.462000,2022-05-06 16:25:49.036000,87.574,29,706,1,100,2022-05-06 17:08:43.331000,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,No
62754c0a0be0fcf443f1118f,5ba286e8821f7600011d09f2,APPROVED,2022-05-06 16:25:50.086000,2022-05-06 16:30:20.375000,270.289,63,1911,3,100,2022-05-06 17:08:43.462000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62754c32040e841ced709c98,5f1f08e1443fd9089b8ab257,APPROVED,2022-05-06 16:26:30.573000,2022-05-06 16:29:29.929000,179.356,52,1262,6,99,2022-05-06 17:08:43.613000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
62754c5d2e3994f0063a57c1,5f989fa02b5a611b2df1a305,APPROVED,2022-05-06 16:27:12.585000,2022-05-06 16:31:01.227000,228.642,46,1756,5,100,2022-05-06 17:08:43.741000,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
62754c60f9b66876a65e859c,5ed3fdbdb6ee6f39f590e455,APPROVED,2022-05-06 16:27:16.174000,2022-05-06 16:40:13.753000,777.579,41,484,0,100,2022-05-06 17:08:29.726000,C6B5AU5W,Honduras,United States,DATA EXPIRED,Spanish,United States,Male,No
62754c6fb983cae8e6c2ef1a,5a28bf2b8766a40001900b24,APPROVED,2022-05-06 16:27:31.400000,2022-05-06 16:30:22.432000,171.032,38,1950,1,100,2022-05-06 17:08:29.879000,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62754c866815d2b4100b2c45,6110b51bf43f377f957c80df,APPROVED,2022-05-06 16:27:53.063000,2022-05-06 16:31:53.286000,240.223,22,755,3,100,2022-05-06 17:08:43.856000,C6B5AU5W,United States,United States,Due to start a new job within the next month,English,United States,Female,No
62754cb7640db5071c546b05,5ee3ebd469bfc40cd94f8f36,APPROVED,2022-05-06 16:28:41.882000,2022-05-06 16:33:46.657000,304.775,23,642,0,100,2022-05-06 17:08:43.983000,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
